Source,Target,Weight
1.11,1.19,0.7945984303619043
1.11,1.5,0.9483213435670191
1.11,10.61,0.8384211448529657
1.11,10.62,0.778749430523886
1.11,10.84,0.7047804021518975
1.13,1.14,0.8280335097010206
1.13,1.19,0.7733983000213505
1.13,1.21,0.7652777158139892
1.13,1.22,0.844611152108859
1.13,1.23,0.8050500772330185
1.13,1.24,0.7732839481487461
1.13,1.25,0.876613362969187
1.13,1.5,0.8201594848656882
1.13,2.1,0.7030904695535068
1.13,3.11,0.800576358259496
1.13,3.12,0.8005544620691531
1.13,10.11,0.8168089576190442
1.13,10.12,0.7479792210066156
1.13,10.2,0.7784231383370169
1.13,10.31,0.7516667174179998
1.13,10.39,0.8006273184471318
1.14,1.22,0.7717384430436424
1.14,1.23,0.7589581299362556
1.14,1.25,0.8072278899341536
1.14,1.28,0.7328142878766404
1.14,1.5,0.7286644973943552
1.14,3.11,0.8015505803943914
1.14,3.12,0.8015374595519515
1.14,10.11,0.7963577530044722
1.14,10.12,0.7301117182077704
1.14,10.2,0.7732647600705007
1.14,10.32,0.7342843856996522
1.14,10.39,0.7825298319257258
1.14,10.81,0.726007014015231
1.15,12.0,0.7460519017803963
1.16,13.2,0.7348936285191741
1.16,20.6,0.7033505751423315
1.19,1.25,0.7223630973654385
1.19,1.28,0.7263463204430405
1.19,1.3,0.7698501123331931
1.19,1.5,0.8524261144499644
1.19,2.1,0.7889510764364435
1.19,10.39,0.7288226381951466
1.19,10.61,0.7314419690370996
1.21,1.22,0.7984346101595399
1.21,1.23,0.7751064751979743
1.21,1.24,0.8551909238195439
1.21,1.25,0.8073176442084267
1.21,11.02,0.8507847903488628
1.21,11.04,0.7965055886023421
1.22,1.23,0.9325324159773967
1.22,1.24,0.8491263151211308
1.22,1.25,0.9195383052775353
1.22,1.5,0.7342021964644488
1.22,3.11,0.7075904951704498
1.22,3.12,0.7075653267682069
1.22,10.11,0.7667317590086635
1.22,10.12,0.7195938331590004
1.22,10.2,0.7329883143678255
1.22,10.39,0.7725507925842449
1.23,1.24,0.8531290489466208
1.23,1.25,0.9005911610282262
1.23,3.11,0.7224383450039047
1.23,3.12,0.7224197464810775
1.23,10.11,0.7472162302406425
1.23,10.2,0.7369650774672586
1.23,10.39,0.7656372056293062
1.24,1.25,0.8558398517565161
1.24,11.02,0.746785326504376
1.25,1.26,0.7501624213313013
1.25,1.5,0.7753570105729275
1.25,3.11,0.8325344120703133
1.25,3.12,0.8325202723064505
1.25,10.11,0.7582824803264738
1.25,10.12,0.7235440417736031
1.25,10.2,0.7912072138098781
1.25,10.39,0.8320677752590602
1.25,11.02,0.7043730220627272
1.27,10.83,0.8873184836603608
1.28,1.5,0.7003949247259507
1.28,8.99,0.7254490480205854
1.28,10.84,0.7177486054439443
1.29,2.3,0.7187342703035391
1.29,20.17,0.7425137207974318
1.29,20.59,0.7072778100793706
1.29,22.19,0.7290122665818473
1.3,2.1,0.9755410203043944
1.41,1.42,0.9886738698285068
1.41,1.45,0.809024564082658
1.41,1.46,0.8229221281683174
1.41,1.49,0.8091035775901362
1.42,1.45,0.824026669512545
1.42,1.46,0.7878605522881954
1.42,1.49,0.8180126474991544
1.45,1.46,0.7629254779977608
1.45,1.49,0.8696250641968514
1.45,3.11,0.7318046346210196
1.45,3.12,0.7318019563886375
1.45,10.11,0.7208788327200963
